,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
39371,ZA8,Mpumalanga,ZA4,Free State,2020-05-24,2020-05-24,5,5,5,1391899.2818616263,615544.6373374928,32787,20200524,20200524,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.0523010419666447,0.4444444444444444,0.2248492570676798,0.7777777777777778,4.0,6.0,1,1,4,0,0,0,0,1,0
39372,ZA8,Mpumalanga,ZA8,Mpumalanga,2020-05-24,2020-05-25,807,807,807,19105329.726782013,7111842.852087973,25167003,20200524,20200525,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,4.0,2.0,1,1,4,0,0,0,0,1,0
39373,ZA7,Gauteng,ZA8,Mpumalanga,2020-05-24,2020-05-25,12,12,12,3456181.69068494,1347395.2973478066,471915,20200524,20200525,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,140.0,2.0,1,1,4,0,0,0,0,1,0
39374,ZA1,Western Cape,ZA1,Western Cape,2020-05-24,2020-05-25,4231,4231,4231,87486740.28103712,40418462.09002619,139027803,20200524,20200525,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,914.0,656.0,1,1,4,0,0,0,0,1,0
39375,ZA7,Gauteng,ZA7,Gauteng,2020-05-24,2020-05-24,80345,44053,29916,2048700714.7777135,696028162.4819229,364413347,20200524,20200524,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,140.0,140.0,1,1,4,0,0,0,0,1,0
39376,ZA2,Eastern Cape,ZA8,Mpumalanga,2020-05-24,2020-05-24,1,1,1,1917938.6612490208,958871.5757269555,18242,20200524,20200524,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.04666754827373582,0.2222222222222222,0.0523010419666447,0.4444444444444444,121.0,4.0,1,1,4,0,0,0,0,1,0
39377,ZA2,Eastern Cape,ZA5,KwaZulu-Natal,2020-05-24,2020-05-24,6,6,6,3863033.520377197,2207037.0862590782,138983,20200524,20200524,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04666754827373582,0.2222222222222222,0.07735186107982292,0.5555555555555556,121.0,38.0,1,1,4,0,0,0,0,1,0
39378,ZA8,Mpumalanga,ZA7,Gauteng,2020-05-24,2020-05-28,1,1,1,312760.0192981611,312760.0192981611,363058,20200524,20200528,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,4.0,162.0,1,1,4,0,0,0,0,1,0
39380,ZA1,Western Cape,ZA8,Mpumalanga,2020-05-24,2020-05-24,3,3,3,6639137.819131624,3909572.18956241,94184,20200524,20200524,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.48495156727992644,0.8888888888888888,0.0523010419666447,0.4444444444444444,914.0,4.0,1,1,4,0,0,0,0,1,0
39381,ZA4,Free State,ZA4,Free State,2020-05-24,2020-05-24,7087,4007,2556,247895144.50991803,77009465.82713397,32746609,20200524,20200524,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,0.2248492570676798,0.7777777777777778,6.0,6.0,1,1,4,0,0,0,0,1,0
39382,ZA7,Gauteng,ZA1,Western Cape,2020-05-24,2020-05-24,8,8,8,21378995.847671915,12047195.301604634,145410,20200524,20200524,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.6706237180439658,1.0,0.48495156727992644,0.8888888888888888,140.0,914.0,1,1,4,0,0,0,0,1,0
39383,ZA6,North West,,,2020-05-24,2020-05-24,1,1,1,1391675.3465675588,695837.2781985351,14302,20200524,20200524,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,,,,,,-0.04677388157695324,0.1111111111111111,,,13.0,,1,1,4,0,0,0,0,1,0
39384,ZA8,Mpumalanga,ZA8,Mpumalanga,2020-05-24,2020-05-29,4,4,4,928104.4468010636,403435.0157548679,1576452,20200524,20200529,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,4.0,1.0,1,1,4,0,0,0,0,1,0
39385,ZA2,Eastern Cape,ZA4,Free State,2020-05-24,2020-05-24,9,9,9,9015312.03385283,2867305.5499067307,180114,20200524,20200524,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04666754827373582,0.2222222222222222,0.2248492570676798,0.7777777777777778,121.0,6.0,1,1,4,0,0,0,0,1,0
39386,ZA4,Free State,ZA6,North West,2020-05-24,2020-05-24,46,46,42,10470243.207302686,3398891.151256216,345343,20200524,20200524,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2248492570676798,0.7777777777777778,-0.04677388157695324,0.1111111111111111,6.0,13.0,1,1,4,0,0,0,0,1,0
39387,ZA7,Gauteng,ZA6,North West,2020-05-24,2020-05-24,188,184,176,32535492.491820816,12749888.63703806,1802846,20200524,20200524,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,140.0,13.0,1,1,4,0,0,0,0,1,0
