,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
78271,ZA8,Mpumalanga,ZA7,Gauteng,2020-09-25,2020-09-25,491,489,481,167240076.18642184,68106326.261995,6975634,20200925,20200925,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,72.0,230.0,1,1,1,0,1,0,0,0,0
78272,ZA5,KwaZulu-Natal,ZA9,Limpopo,2020-09-25,2020-09-25,1,1,1,1847799.518887437,892347.8802145658,32470,20200925,20200925,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.07735186107982292,0.5555555555555556,-0.020299216875639643,0.3333333333333333,139.0,136.0,1,1,1,0,1,0,0,0,0
78273,ZA8,Mpumalanga,ZA7,Gauteng,2020-09-25,2020-09-30,1,1,1,774612.3973066411,381873.1222386856,398473,20200925,20200930,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,72.0,331.0,1,1,1,0,1,0,0,0,0
78274,ZA4,Free State,ZA2,Eastern Cape,2020-09-25,2020-09-26,2,2,2,921882.2485023366,689128.2395708084,192401,20200925,20200926,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.2248492570676798,0.7777777777777778,-0.04666754827373582,0.2222222222222222,325.0,96.0,1,1,1,0,1,0,0,0,0
78275,ZA1,Western Cape,ZA1,Western Cape,2020-09-25,2020-09-25,67071,32028,22007,5881101508.820069,925514212.079455,377469854,20200925,20200925,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,144.0,144.0,1,1,1,0,1,0,0,0,0
78276,ZA4,Free State,ZA4,Free State,2020-09-25,2020-09-26,746,746,746,43633717.29182379,10639064.580669152,34122253,20200925,20200926,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,0.2248492570676798,0.7777777777777778,325.0,199.0,1,1,1,0,1,0,0,0,0
78277,ZA9,Limpopo,ZA6,North West,2020-09-25,2020-09-25,36,36,36,14979126.446644794,7032927.068082622,631678,20200925,20200925,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.020299216875639643,0.3333333333333333,-0.04677388157695324,0.1111111111111111,136.0,121.0,1,1,1,0,1,0,0,0,0
78278,ZA8,Mpumalanga,ZA4,Free State,2020-09-25,2020-09-25,12,12,12,5534598.531010258,2231342.2628247985,176561,20200925,20200925,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.0523010419666447,0.4444444444444444,0.2248492570676798,0.7777777777777778,72.0,325.0,1,1,1,0,1,0,0,0,0
78279,ZA1,Western Cape,ZA2,Eastern Cape,2020-09-25,2020-09-25,74,74,74,59654853.4128825,19913922.332802966,1258391,20200925,20200925,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.48495156727992644,0.8888888888888888,-0.04666754827373582,0.2222222222222222,144.0,111.0,1,1,1,0,1,0,0,0,0
78280,ZA2,Eastern Cape,ZA5,KwaZulu-Natal,2020-09-25,2020-09-25,70,66,65,26447698.03312665,7720730.452287604,805305,20200925,20200925,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04666754827373582,0.2222222222222222,0.07735186107982292,0.5555555555555556,111.0,139.0,1,1,1,0,1,0,0,0,0
78281,ZA9,Limpopo,ZA7,Gauteng,2020-09-25,2020-09-29,1,1,1,192748.6088404813,96161.00032790436,320285,20200925,20200929,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,136.0,171.0,1,1,1,0,1,0,0,0,0
78282,ZA7,Gauteng,ZA2,Eastern Cape,2020-09-25,2020-09-25,30,30,30,46234237.62426176,27356647.590065345,885519,20200925,20200925,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.6706237180439658,1.0,-0.04666754827373582,0.2222222222222222,230.0,111.0,1,1,1,0,1,0,0,0,0
78283,ZA7,Gauteng,ZA9,Limpopo,2020-09-25,2020-09-25,406,405,401,174773733.01184666,80229309.21962021,7030522,20200925,20200925,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.6706237180439658,1.0,-0.020299216875639643,0.3333333333333333,230.0,136.0,1,1,1,0,1,0,0,0,0
78284,ZA9,Limpopo,ZA9,Limpopo,2020-09-25,2020-09-27,11,11,11,5299412.332044071,243167.5776276386,1742321,20200925,20200927,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,136.0,79.0,1,1,1,0,1,0,0,0,0
78285,ZA1,Western Cape,ZA1,Western Cape,2020-09-25,2020-09-26,3629,3629,3626,244887572.2792552,56450680.22397258,153040638,20200925,20200926,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,144.0,71.0,1,1,1,0,1,0,0,0,0
78286,ZA1,Western Cape,ZA5,KwaZulu-Natal,2020-09-25,2020-09-25,21,21,21,41767817.14742398,27175715.49698369,515738,20200925,20200925,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.48495156727992644,0.8888888888888888,0.07735186107982292,0.5555555555555556,144.0,139.0,1,1,1,0,1,0,0,0,0
78287,ZA1,Western Cape,ZA1,Western Cape,2020-09-25,2020-09-28,8,8,8,3157093.8133980324,1304977.3710914988,2014953,20200925,20200928,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,144.0,63.0,1,1,1,0,1,0,0,0,0
78288,ZA2,Eastern Cape,ZA1,Western Cape,2020-09-25,2020-09-27,2,2,2,1466873.7732825342,1208470.6401040435,286319,20200925,20200927,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,-0.04666754827373582,0.2222222222222222,0.48495156727992644,0.8888888888888888,111.0,135.0,1,1,1,0,1,0,0,0,0
78289,ZA6,North West,ZA6,North West,2020-09-25,2020-09-25,12240,5889,4084,863646050.2458429,146238627.63300434,64497120,20200925,20200925,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,121.0,121.0,1,1,1,0,1,0,0,0,0
78290,ZA1,Western Cape,ZA7,Gauteng,2020-09-25,2020-09-26,6,6,6,14319110.047740187,6750961.349804831,523913,20200925,20200926,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.48495156727992644,0.8888888888888888,0.6706237180439658,1.0,144.0,211.0,1,1,1,0,1,0,0,0,0
78291,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2020-09-25,2020-09-26,2486,2485,2483,180864929.15363795,35723386.12469783,111714160,20200925,20200926,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,139.0,119.0,1,1,1,0,1,0,0,0,0
78292,ZA4,Free State,ZA5,KwaZulu-Natal,2020-09-25,2020-09-25,63,61,60,48092070.976579376,15109896.533479135,1171716,20200925,20200925,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.2248492570676798,0.7777777777777778,0.07735186107982292,0.5555555555555556,325.0,139.0,1,1,1,0,1,0,0,0,0
78293,ZA5,KwaZulu-Natal,ZA2,Eastern Cape,2020-09-25,2020-09-25,80,78,78,40125664.99287842,10899605.52395792,1256903,20200925,20200925,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.07735186107982292,0.5555555555555556,-0.04666754827373582,0.2222222222222222,139.0,111.0,1,1,1,0,1,0,0,0,0
78294,ZA4,Free State,ZA4,Free State,2020-09-25,2020-09-27,8,8,8,1946809.7901370693,694302.213245723,1299458,20200925,20200927,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,0.2248492570676798,0.7777777777777778,325.0,251.0,1,1,1,0,1,0,0,0,0
78295,ZA7,Gauteng,ZA7,Gauteng,2020-09-25,2020-09-25,127284,60596,40952,6034957963.452002,1390448553.5441349,707806819,20200925,20200925,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,230.0,230.0,1,1,1,0,1,0,0,0,0
78296,ZA5,KwaZulu-Natal,ZA7,Gauteng,2020-09-25,2020-09-25,117,117,114,113576331.35148863,57165389.82387736,3248185,20200925,20200925,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.07735186107982292,0.5555555555555556,0.6706237180439658,1.0,139.0,230.0,1,1,1,0,1,0,0,0,0
78297,ZA7,Gauteng,ZA3,Nothern Cape,2020-09-25,2020-09-25,9,9,9,13590413.131561782,5581823.320644783,282718,20200925,20200925,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.6706237180439658,1.0,0.09958456723393624,0.6666666666666666,230.0,201.0,1,1,1,0,1,0,0,0,0
78298,ZA8,Mpumalanga,ZA9,Limpopo,2020-09-25,2020-09-25,193,192,189,54421907.99489732,20743597.039375603,2912487,20200925,20200925,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.0523010419666447,0.4444444444444444,-0.020299216875639643,0.3333333333333333,72.0,136.0,1,1,1,0,1,0,0,0,0
78299,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-09-25,2020-09-26,1176,1175,1175,84321280.65520577,17448783.083871614,53049505,20200925,20200926,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,111.0,96.0,1,1,1,0,1,0,0,0,0
78300,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-09-25,2020-09-27,10,10,10,3234393.464797092,406434.59741502,1668334,20200925,20200927,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,111.0,116.0,1,1,1,0,1,0,0,0,0
78301,ZA7,Gauteng,ZA5,KwaZulu-Natal,2020-09-25,2020-09-25,179,179,176,164391274.0516355,89402440.11789994,4568830,20200925,20200925,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.6706237180439658,1.0,0.07735186107982292,0.5555555555555556,230.0,139.0,1,1,1,0,1,0,0,0,0
78303,ZA4,Free State,ZA3,Nothern Cape,2020-09-25,2020-09-25,49,48,47,24145226.14506526,8229865.388742465,795999,20200925,20200925,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2248492570676798,0.7777777777777778,0.09958456723393624,0.6666666666666666,325.0,201.0,1,1,1,0,1,0,0,0,0
78304,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-09-25,2020-09-25,16697,7826,5294,1463088931.2819052,214540109.75884157,99154141,20200925,20200925,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,111.0,111.0,1,1,1,0,1,0,0,0,0
78305,ZA8,Mpumalanga,ZA8,Mpumalanga,2020-09-25,2020-09-27,10,10,10,3602954.539685673,1008465.5811012872,1555950,20200925,20200927,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,72.0,87.0,1,1,1,0,1,0,0,0,0
78306,ZA9,Limpopo,ZA7,Gauteng,2020-09-25,2020-09-26,29,29,29,10695048.314713117,5035611.785212772,1268080,20200925,20200926,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,136.0,211.0,1,1,1,0,1,0,0,0,0
78307,ZA7,Gauteng,ZA2,Eastern Cape,2020-09-25,2020-09-26,7,7,7,11404602.571981872,5252458.502369192,507970,20200925,20200926,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.6706237180439658,1.0,-0.04666754827373582,0.2222222222222222,230.0,96.0,1,1,1,0,1,0,0,0,0
