,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
88149,ZA7,Gauteng,ZA6,North West,2020-10-23,2020-10-24,76,76,76,21230882.530155286,9701861.926994763,3387011,20201023,20201024,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,332.0,123.0,1,1,1,0,1,0,0,0,0
88150,ZA8,Mpumalanga,ZA7,Gauteng,2020-10-23,2020-10-23,630,622,616,241304682.25796667,93271810.91546053,9150564,20201023,20201023,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,86.0,332.0,1,1,1,0,1,0,0,0,0
88151,ZA7,Gauteng,ZA2,Eastern Cape,2020-10-23,2020-10-23,33,33,33,64875480.46114992,31073598.648943383,914246,20201023,20201023,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.6706237180439658,1.0,-0.04666754827373582,0.2222222222222222,332.0,267.0,1,1,1,0,1,0,0,0,0
88152,ZA6,North West,ZA9,Limpopo,2020-10-23,2020-10-23,58,58,58,23204479.50002485,11308615.48983074,1067938,20201023,20201023,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.04677388157695324,0.1111111111111111,-0.020299216875639643,0.3333333333333333,132.0,80.0,1,1,1,0,1,0,0,0,0
88153,ZA8,Mpumalanga,ZA9,Limpopo,2020-10-23,2020-10-23,235,234,227,81884391.68868232,29026831.56973754,3572395,20201023,20201023,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.0523010419666447,0.4444444444444444,-0.020299216875639643,0.3333333333333333,86.0,80.0,1,1,1,0,1,0,0,0,0
88154,ZA8,Mpumalanga,ZA5,KwaZulu-Natal,2020-10-23,2020-10-25,3,3,3,2793715.034179646,1771797.673202491,541840,20201023,20201025,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.0523010419666447,0.4444444444444444,0.07735186107982292,0.5555555555555556,86.0,125.0,1,1,1,0,1,0,0,0,0
88155,ZA9,Limpopo,ZA9,Limpopo,2020-10-23,2020-10-24,1384,1384,1383,72349454.81389907,20529646.89969482,60843169,20201023,20201024,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,80.0,75.0,1,1,1,0,1,0,0,0,0
88156,ZA9,Limpopo,ZA8,Mpumalanga,2020-10-23,2020-10-24,22,22,22,5950071.348066108,2244796.7171629462,836960,20201023,20201024,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.020299216875639643,0.3333333333333333,0.0523010419666447,0.4444444444444444,80.0,86.0,1,1,1,0,1,0,0,0,0
88157,ZA7,Gauteng,ZA7,Gauteng,2020-10-23,2020-10-26,6,6,6,1313073.9739831514,359543.9190046414,1434032,20201023,20201026,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,332.0,157.0,1,1,1,0,1,0,0,0,0
88158,ZA7,Gauteng,ZA9,Limpopo,2020-10-23,2020-10-24,55,55,55,36980756.75722021,16789737.79374438,3165319,20201023,20201024,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.6706237180439658,1.0,-0.020299216875639643,0.3333333333333333,332.0,75.0,1,1,1,0,1,0,0,0,0
