,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new_cases_1,new_cases_2,first_case,ban_travel,lockdown,lockdown_0,lockdown_1,lockdown_2,lockdown_3,lockdown_4,lockdown_5
58925,ZA7,Gauteng,ZA2,Eastern Cape,2020-07-28,2020-07-28,25,24,23,43689304.646604925,21662618.58384549,605848,20200728,20200728,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.6706237180439658,1.0,-0.04666754827373582,0.2222222222222222,2265.0,836.0,1,1,3,0,0,0,1,0,0
58926,ZA4,Free State,ZA9,Limpopo,2020-07-28,2020-07-28,6,6,5,9928512.91829243,4374036.114006533,180825,20200728,20200728,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.2248492570676798,0.7777777777777778,-0.020299216875639643,0.3333333333333333,912.0,242.0,1,1,3,0,0,0,1,0,0
58927,ZA7,Gauteng,ZA7,Gauteng,2020-07-28,2020-07-30,4,4,4,475163.5842047493,107423.42175345904,643972,20200728,20200730,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,2265.0,3205.0,1,1,3,0,0,0,1,0,0
58928,ZA2,Eastern Cape,ZA5,KwaZulu-Natal,2020-07-28,2020-07-28,32,32,31,11879755.177213611,5050991.603685209,544985,20200728,20200728,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,-0.04666754827373582,0.2222222222222222,0.07735186107982292,0.5555555555555556,836.0,2119.0,1,1,3,0,0,0,1,0,0
58929,ZA2,Eastern Cape,ZA7,Gauteng,2020-07-28,2020-07-29,4,4,4,6154174.606887119,3759120.876499379,300929,20200728,20200729,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04666754827373582,0.2222222222222222,0.6706237180439658,1.0,836.0,3785.0,1,1,3,0,0,0,1,0,0
58930,ZA8,Mpumalanga,ZA8,Mpumalanga,2020-07-28,2020-07-28,16998,7944,5489,930604473.2623216,202289950.20041764,105396879,20200728,20200728,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,166.0,166.0,1,1,3,0,0,0,1,0,0
58931,ZA6,North West,ZA4,Free State,2020-07-28,2020-07-28,111,107,100,23549181.648025,9710185.3572797,1115518,20200728,20200728,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,-0.04677388157695324,0.1111111111111111,0.2248492570676798,0.7777777777777778,187.0,912.0,1,1,3,0,0,0,1,0,0
58932,ZA9,Limpopo,ZA7,Gauteng,2020-07-28,2020-07-28,113,113,109,57277919.97692994,27740200.23819132,2069014,20200728,20200728,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.020299216875639643,0.3333333333333333,0.6706237180439658,1.0,242.0,2265.0,1,1,3,0,0,0,1,0,0
58933,ZA6,North West,ZA6,North West,2020-07-28,2020-07-31,4,4,4,510974.4304282557,12660.107188684053,985573,20200728,20200731,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,187.0,514.0,1,1,3,0,0,0,1,0,0
58934,ZA8,Mpumalanga,ZA8,Mpumalanga,2020-07-28,2020-07-29,1266,1266,1265,56908469.48410251,22389720.342754345,55498636,20200728,20200729,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.0523010419666447,0.4444444444444444,0.0523010419666447,0.4444444444444444,166.0,890.0,1,1,3,0,0,0,1,0,0
58935,ZA5,KwaZulu-Natal,ZA8,Mpumalanga,2020-07-28,2020-07-28,35,35,33,14583658.998073632,7470393.600406809,519351,20200728,20200728,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.07735186107982292,0.5555555555555556,0.0523010419666447,0.4444444444444444,2119.0,166.0,1,1,3,0,0,0,1,0,0
58936,ZA2,Eastern Cape,ZA7,Gauteng,2020-07-28,2020-07-28,20,19,18,35438960.539099395,15325316.624664826,417231,20200728,20200728,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04666754827373582,0.2222222222222222,0.6706237180439658,1.0,836.0,2265.0,1,1,3,0,0,0,1,0,0
58937,ZA3,Nothern Cape,ZA3,Nothern Cape,2020-07-28,2020-07-28,5538,2600,1702,376130731.6236732,73902649.91710822,34453194,20200728,20200728,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.09958456723393624,0.6666666666666666,0.09958456723393624,0.6666666666666666,122.0,122.0,1,1,3,0,0,0,1,0,0
58938,ZA9,Limpopo,ZA9,Limpopo,2020-07-28,2020-07-29,1171,1171,1171,45573733.96381079,14662346.946644817,49425052,20200728,20200729,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.020299216875639643,0.3333333333333333,-0.020299216875639643,0.3333333333333333,242.0,338.0,1,1,3,0,0,0,1,0,0
58939,ZA3,Nothern Cape,ZA6,North West,2020-07-28,2020-07-28,22,22,20,10273782.300184757,3465964.8438317394,310879,20200728,20200728,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.09958456723393624,0.6666666666666666,-0.04677388157695324,0.1111111111111111,122.0,187.0,1,1,3,0,0,0,1,0,0
58940,ZA9,Limpopo,ZA6,North West,2020-07-28,2020-07-28,37,37,37,11895148.860191148,5320875.211897302,636154,20200728,20200728,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.020299216875639643,0.3333333333333333,-0.04677388157695324,0.1111111111111111,242.0,187.0,1,1,3,0,0,0,1,0,0
58941,ZA7,Gauteng,ZA4,Free State,2020-07-28,2020-07-28,347,342,338,64644993.18617329,28596256.01956345,4037127,20200728,20200728,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.6706237180439658,1.0,0.2248492570676798,0.7777777777777778,2265.0,912.0,1,1,3,0,0,0,1,0,0
58942,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-07-28,2020-07-31,12,12,12,10703659.16844969,166725.2781722537,2968077,20200728,20200731,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,836.0,883.0,1,1,3,0,0,0,1,0,0
58943,ZA1,Western Cape,ZA3,Nothern Cape,2020-07-28,2020-07-28,17,17,17,13358780.53702771,6443704.566191576,363357,20200728,20200728,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.48495156727992644,0.8888888888888888,0.09958456723393624,0.6666666666666666,383.0,122.0,1,1,3,0,0,0,1,0,0
58944,ZA1,Western Cape,ZA2,Eastern Cape,2020-07-28,2020-07-28,34,34,34,25347033.83428461,11687219.056642434,644326,20200728,20200728,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.48495156727992644,0.8888888888888888,-0.04666754827373582,0.2222222222222222,383.0,836.0,1,1,3,0,0,0,1,0,0
58945,ZA7,Gauteng,ZA5,KwaZulu-Natal,2020-07-28,2020-07-28,42,42,42,37869667.49361728,20298656.929121897,1039207,20200728,20200728,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.6706237180439658,1.0,0.07735186107982292,0.5555555555555556,2265.0,2119.0,1,1,3,0,0,0,1,0,0
58946,ZA7,Gauteng,ZA7,Gauteng,2020-07-28,2020-07-29,8576,8576,8575,222286101.1489496,89750046.44559714,373331529,20200728,20200729,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,2265.0,3785.0,1,1,3,0,0,0,1,0,0
58947,ZA7,Gauteng,ZA8,Mpumalanga,2020-07-28,2020-07-28,403,401,397,106552810.89924382,46206921.028488174,4877817,20200728,20200728,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,2265.0,166.0,1,1,3,0,0,0,1,0,0
58948,ZA7,Gauteng,ZA7,Gauteng,2020-07-28,2020-07-31,4,4,4,1473700.0609325962,115956.6952938985,912705,20200728,20200731,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.6706237180439658,1.0,0.6706237180439658,1.0,2265.0,3698.0,1,1,3,0,0,0,1,0,0
58949,ZA7,Gauteng,ZA6,North West,2020-07-28,2020-07-28,580,576,563,114803425.60443032,50262025.07635179,7038634,20200728,20200728,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,2265.0,187.0,1,1,3,0,0,0,1,0,0
58950,ZA4,Free State,ZA6,North West,2020-07-28,2020-07-28,112,101,98,21939879.475768942,7780449.640163261,1334956,20200728,20200728,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2248492570676798,0.7777777777777778,-0.04677388157695324,0.1111111111111111,912.0,187.0,1,1,3,0,0,0,1,0,0
58951,ZA1,Western Cape,ZA1,Western Cape,2020-07-28,2020-07-29,4420,4420,4419,141551163.37537226,61192006.79194048,193245201,20200728,20200729,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,383.0,754.0,1,1,3,0,0,0,1,0,0
58952,ZA1,Western Cape,ZA7,Gauteng,2020-07-28,2020-07-29,3,3,3,6883822.616784492,3835232.304132601,145479,20200728,20200729,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.48495156727992644,0.8888888888888888,0.6706237180439658,1.0,383.0,3785.0,1,1,3,0,0,0,1,0,0
58953,ZA9,Limpopo,ZA8,Mpumalanga,2020-07-28,2020-07-29,10,10,10,1148001.3839563625,475353.4855687559,394634,20200728,20200729,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,-0.020299216875639643,0.3333333333333333,0.0523010419666447,0.4444444444444444,242.0,890.0,1,1,3,0,0,0,1,0,0
58954,ZA5,KwaZulu-Natal,ZA4,Free State,2020-07-28,2020-07-28,23,23,23,16419484.67640666,4642154.603135604,336202,20200728,20200728,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.07735186107982292,0.5555555555555556,0.2248492570676798,0.7777777777777778,2119.0,912.0,1,1,3,0,0,0,1,0,0
58955,ZA6,North West,ZA9,Limpopo,2020-07-28,2020-07-28,35,35,35,10020383.20002572,4059963.2145465775,569192,20200728,20200728,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.3322212084583728,0.5982309127294063,0.06954787881222096,0.47107489302560024,5527257.0,-0.04677388157695324,0.1111111111111111,-0.020299216875639643,0.3333333333333333,187.0,242.0,1,1,3,0,0,0,1,0,0
58956,ZA4,Free State,ZA7,Gauteng,2020-07-28,2020-07-28,360,354,348,83552201.61248156,30672157.47968398,4531499,20200728,20200728,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2248492570676798,0.7777777777777778,0.6706237180439658,1.0,912.0,2265.0,1,1,3,0,0,0,1,0,0
58957,ZA8,Mpumalanga,ZA1,Western Cape,2020-07-28,2020-07-28,5,5,5,10305904.088669378,7401925.1455386495,154210,20200728,20200728,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.0523010419666447,0.4444444444444444,0.48495156727992644,0.8888888888888888,166.0,383.0,1,1,3,0,0,0,1,0,0
58958,ZA6,North West,ZA6,North West,2020-07-28,2020-07-28,13139,6245,4181,644351259.5251274,147216288.07723516,76719473,20200728,20200728,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,187.0,187.0,1,1,3,0,0,0,1,0,0
58959,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2020-07-28,2020-07-28,37775,18195,12676,1723259770.839745,440427462.3816593,236847496,20200728,20200728,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,2119.0,2119.0,1,1,3,0,0,0,1,0,0
58960,ZA2,Eastern Cape,ZA2,Eastern Cape,2020-07-28,2020-07-28,18837,8890,6181,1107086188.6142907,229040289.05248463,118393511,20200728,20200728,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,-0.04666754827373582,0.2222222222222222,-0.04666754827373582,0.2222222222222222,836.0,836.0,1,1,3,0,0,0,1,0,0
58961,ZA6,North West,ZA6,North West,2020-07-28,2020-07-29,914,914,914,25475030.18083254,8526563.118021175,38774844,20200728,20200729,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,-0.04677388157695324,0.1111111111111111,-0.04677388157695324,0.1111111111111111,187.0,440.0,1,1,3,0,0,0,1,0,0
58962,ZA4,Free State,ZA4,Free State,2020-07-28,2020-07-29,918,918,918,28069433.082354367,8433973.919739,38860585,20200728,20200729,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.2248492570676798,0.7777777777777778,0.2248492570676798,0.7777777777777778,912.0,1073.0,1,1,3,0,0,0,1,0,0
58963,ZA1,Western Cape,ZA2,Eastern Cape,2020-07-28,2020-07-29,8,8,8,8881916.887569144,5611336.710369905,642398,20200728,20200729,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.48495156727992644,0.8888888888888888,-0.04666754827373582,0.2222222222222222,383.0,805.0,1,1,3,0,0,0,1,0,0
58964,ZA3,Nothern Cape,ZA1,Western Cape,2020-07-28,2020-07-28,21,21,21,19521116.3404222,8222126.282372907,448435,20200728,20200728,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.09958456723393624,0.6666666666666666,0.48495156727992644,0.8888888888888888,122.0,383.0,1,1,3,0,0,0,1,0,0
58965,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2020-07-28,2020-07-31,8,8,8,954088.7505377514,573098.1475302273,2010239,20200728,20200731,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,2119.0,2787.0,1,1,3,0,0,0,1,0,0
58966,ZA7,Gauteng,ZA4,Free State,2020-07-28,2020-07-29,26,26,26,5321809.799011211,3612651.65213031,1326155,20200728,20200729,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.6706237180439658,1.0,0.2248492570676798,0.7777777777777778,2265.0,1073.0,1,1,3,0,0,0,1,0,0
58967,ZA5,KwaZulu-Natal,ZA1,Western Cape,2020-07-28,2020-07-28,8,8,8,17501449.87711647,10073901.465950657,301161,20200728,20200728,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.07735186107982292,0.5555555555555556,0.48495156727992644,0.8888888888888888,2119.0,383.0,1,1,3,0,0,0,1,0,0
58968,ZA1,Western Cape,ZA7,Gauteng,2020-07-28,2020-07-28,46,46,46,110629971.787721,59899358.82077366,1224210,20200728,20200728,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.48495156727992644,0.8888888888888888,0.6706237180439658,1.0,383.0,2265.0,1,1,3,0,0,0,1,0,0
58969,ZA6,North West,ZA7,Gauteng,2020-07-28,2020-07-29,60,60,60,8007117.951836326,3377972.379350962,2303541,20200728,20200729,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,-0.04677388157695324,0.1111111111111111,0.6706237180439658,1.0,187.0,3785.0,1,1,3,0,0,0,1,0,0
58970,ZA8,Mpumalanga,ZA6,North West,2020-07-28,2020-07-28,18,18,18,9678335.933028886,5100389.723261599,274792,20200728,20200728,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.0523010419666447,0.4444444444444444,-0.04677388157695324,0.1111111111111111,166.0,187.0,1,1,3,0,0,0,1,0,0
58971,ZA5,KwaZulu-Natal,ZA5,KwaZulu-Natal,2020-07-28,2020-07-29,3005,3005,3004,90991055.53417931,31675054.42819649,127460051,20200728,20200729,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.07735186107982292,0.5555555555555556,0.07735186107982292,0.5555555555555556,2119.0,3139.0,1,1,3,0,0,0,1,0,0
58972,ZA7,Gauteng,ZA8,Mpumalanga,2020-07-28,2020-07-29,20,20,20,4597952.810128305,2147702.7735151304,984149,20200728,20200729,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.6706237180439658,1.0,0.0523010419666447,0.4444444444444444,2265.0,890.0,1,1,3,0,0,0,1,0,0
58973,ZA7,Gauteng,ZA6,North West,2020-07-28,2020-07-29,35,35,35,6587144.6919971965,2895365.446042306,1449670,20200728,20200729,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.6706237180439658,1.0,-0.04677388157695324,0.1111111111111111,2265.0,440.0,1,1,3,0,0,0,1,0,0
58974,ZA6,North West,ZA3,Nothern Cape,2020-07-28,2020-07-28,33,33,31,18875252.135537785,8990329.697760237,545360,20200728,20200728,0.2828745421867569,0.6531826641385288,0.0639427936747143,0.5169154144355026,3885864.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,-0.04677388157695324,0.1111111111111111,0.09958456723393624,0.6666666666666666,187.0,122.0,1,1,3,0,0,0,1,0,0
58975,ZA3,Nothern Cape,ZA3,Nothern Cape,2020-07-28,2020-07-29,455,455,454,29437981.15714281,11630769.081009388,18953861,20200728,20200729,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.2905180543789262,0.6449880916225764,0.06449385399849747,0.5008080113808923,1251220.0,0.09958456723393624,0.6666666666666666,0.09958456723393624,0.6666666666666666,122.0,138.0,1,1,3,0,0,0,1,0,0
58976,ZA1,Western Cape,ZA1,Western Cape,2020-07-28,2020-07-28,68327,33412,23462,3049661424.050241,786683910.9317914,415731484,20200728,20200728,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.24146430881004144,0.6902282722160927,0.06830741897386587,0.4994387746892386,6898299.0,0.48495156727992644,0.8888888888888888,0.48495156727992644,0.8888888888888888,383.0,383.0,1,1,3,0,0,0,1,0,0
58977,ZA5,KwaZulu-Natal,ZA7,Gauteng,2020-07-28,2020-07-28,36,36,36,34563883.83716736,18656616.222903028,1033145,20200728,20200728,0.3109682093283005,0.6320226943362347,0.05700909633546477,0.4797594466393526,10418811.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.07735186107982292,0.5555555555555556,0.6706237180439658,1.0,2119.0,2265.0,1,1,3,0,0,0,1,0,0
58978,ZA4,Free State,ZA2,Eastern Cape,2020-07-28,2020-07-28,24,24,23,13837712.540722644,4529336.274166671,259637,20200728,20200728,0.28114593899768064,0.6555271573171474,0.06332690368517199,0.4905192097314189,2663702.0,0.32240858903092945,0.600977358291188,0.07661405267788246,0.47559015644122027,6510816.0,0.2248492570676798,0.7777777777777778,-0.04666754827373582,0.2222222222222222,912.0,836.0,1,1,3,0,0,0,1,0,0
58979,ZA8,Mpumalanga,ZA7,Gauteng,2020-07-28,2020-07-29,31,31,31,6428566.3597968025,2892595.4079065947,1398727,20200728,20200729,0.30219785415266165,0.6444398558234767,0.053362290023861565,0.4955341209781855,4547481.0,0.22703936886350948,0.7223349844212468,0.050625646715243805,0.5123439321519871,14760167.0,0.0523010419666447,0.4444444444444444,0.6706237180439658,1.0,166.0,3785.0,1,1,3,0,0,0,1,0,0
