,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new cases_1,new cases_2
19557,NG001,Abia,NG033,Rivers,2020-02-17,2020-02-17,7,7,7,1527446.980489783,475269.0263754692,90210,20200217,20200217,0.3534586567540875,0.5993948920037422,0.0471464512421703,0.5005799209430734,3878977.0,0.3607179556377358,0.6064986277483454,0.03278341661391882,0.5155672987437575,7840763.0,0.40455051037529577,0.918918918918919,0.1614581709475816,0.8648648648648649,,
19558,NG012,Edo,NG012,Edo,2020-02-17,2020-02-18,154,154,154,3417180.2177705658,2010964.039266268,6363497,20200217,20200218,0.3648963025856633,0.5925314188027963,0.04257227861154045,0.5050509097282766,4393070.0,0.3648963025856633,0.5925314188027963,0.04257227861154045,0.5050509097282766,4393070.0,0.048192548470072316,0.7027027027027027,0.048192548470072316,0.7027027027027027,,
19559,NG021,Katsina,NG015,Federal Capital Territory,2020-02-17,2020-02-18,1,1,1,3509743.46754077,441011.1571319965,27494,20200217,20200218,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,-0.4045410794272394,0.16216216216216217,0.06716322463290017,0.7567567567567568,,
19560,NG020,Kano,NG031,Oyo,2020-02-17,2020-02-17,1,1,1,1290633.877709345,645063.6162202097,10362,20200217,20200217,0.4727684792901625,0.5011033541407554,0.026128166569082133,0.5280232410357527,13612130.0,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,0.1241609281772341,0.8378378378378378,-0.019245055859069864,0.6486486486486487,,
19561,NG031,Oyo,NG015,Federal Capital Territory,2020-02-17,2020-02-17,2,2,2,4217857.195276968,2748422.7207090766,57807,20200217,20200217,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,-0.019245055859069864,0.6486486486486487,0.06716322463290017,0.7567567567567568,,
19562,NG016,Gombe,NG016,Gombe,2020-02-17,2020-02-18,60,60,60,1490499.791229661,356406.9189709591,2232766,20200217,20200218,0.4747655452041227,0.4988770635927775,0.02635739120309983,0.5284934612057086,3392445.0,0.4747655452041227,0.4988770635927775,0.02635739120309983,0.5284934612057086,3392445.0,-0.25910296259332805,0.32432432432432434,-0.25910296259332805,0.32432432432432434,,
19563,NG019,Kaduna,NG021,Katsina,2020-02-17,2020-02-17,12,12,12,4586738.023540203,2419726.659040574,266072,20200217,20200217,0.46503701110532975,0.5075057258770135,0.027457263017656792,0.506968163107597,8758047.0,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,-0.1703334579739599,0.5135135135135135,-0.4045410794272394,0.16216216216216217,,
19564,NG015,Federal Capital Territory,NG003,Akwa Ibom,2020-02-17,2020-02-17,2,2,2,2108018.376343081,979513.8260105278,24649,20200217,20200217,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.3714473458477974,0.5933145115115984,0.03523814264060416,0.5077076983792477,5665764.0,0.06716322463290017,0.7567567567567568,0.18670347513092306,0.8918918918918919,,
19565,NG017,Imo,NG001,Abia,2020-02-17,2020-02-17,10,10,10,1071042.8000291698,542863.5943714953,129897,20200217,20200217,0.36002907241370796,0.5951188700839131,0.044852057502378986,0.5015110336551765,5547527.0,0.3534586567540875,0.5993948920037422,0.0471464512421703,0.5005799209430734,3878977.0,0.5387774131767987,0.972972972972973,0.40455051037529577,0.918918918918919,,
19566,NG015,Federal Capital Territory,NG012,Edo,2020-02-17,2020-02-17,1,1,1,1203444.798025799,352963.72357751266,4550,20200217,20200217,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.3648963025856633,0.5925314188027963,0.04257227861154045,0.5050509097282766,4393070.0,0.06716322463290017,0.7567567567567568,0.048192548470072316,0.7027027027027027,,
