,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new cases_1,new cases_2
108835,NG001,Abia,NG017,Imo,2020-07-21,2020-07-21,4,4,4,241127.72663452735,129528.2568413453,28556,20200721,20200721,0.3534586567540875,0.5993948920037422,0.0471464512421703,0.5005799209430734,3878977.0,0.36002907241370796,0.5951188700839131,0.044852057502378986,0.5015110336551765,5547527.0,0.40455051037529577,0.918918918918919,0.5387774131767987,0.972972972972973,0.0,2.0
108836,NG013,Ekiti,NG029,Ondo,2020-07-21,2020-07-21,4,4,4,655993.5163202402,213828.4210523126,76168,20200721,20200721,0.36629979561099096,0.5964268380769661,0.037273366312043005,0.5043048153321379,3510952.0,0.37893516274736494,0.5832181604477588,0.03784667680487627,0.5035690220992856,4673409.0,-0.12374139344950484,0.5945945945945946,-0.23320407133660132,0.3783783783783784,0.0,39.0
108837,NG015,Federal Capital Territory,NG023,Kogi,2020-07-21,2020-07-21,3,3,3,1380554.2389620054,492367.3438289514,62148,20200721,20200721,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.45037839661721446,0.5217364067083422,0.02788519667444328,0.506811428561977,4836724.0,0.06716322463290017,0.7567567567567568,-0.30831429069378413,0.2972972972972973,82.0,0.0
108838,NG010,Delta,NG010,Delta,2020-07-21,2020-07-22,562,562,562,10660620.8238203,2300462.867867239,22335026,20200721,20200722,0.37205747147343576,0.5865213978831537,0.041421130643410485,0.5024198117756394,5827726.0,0.37205747147343576,0.5865213978831537,0.041421130643410485,0.5024198117756394,5827726.0,0.04986988030496243,0.7297297297297297,0.04986988030496243,0.7297297297297297,9.0,7.0
108839,NG015,Federal Capital Territory,NG026,Nasarawa,2020-07-21,2020-07-21,81,79,72,5177286.98975042,1521681.5154294425,921052,20200721,20200721,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.458082127493156,0.5146632772780603,0.02725459522878373,0.5071486116542824,2557000.0,0.06716322463290017,0.7567567567567568,-0.3814972133848704,0.1891891891891892,82.0,8.0
108840,NG024,Kwara,NG024,Kwara,2020-07-21,2020-07-22,272,272,272,9170679.861807764,1057713.625422008,10199038,20200721,20200722,0.43856274012514257,0.5300045253998054,0.03143273447505214,0.5069599109955376,3378707.0,0.43856274012514257,0.5300045253998054,0.03143273447505214,0.5069599109955376,3378707.0,-0.15738931235438808,0.5405405405405406,-0.15738931235438808,0.5405405405405406,87.0,35.0
108841,NG021,Katsina,NG021,Katsina,2020-07-21,2020-07-22,79,79,79,5632753.818171503,1681486.3682516017,3450995,20200721,20200722,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,-0.4045410794272394,0.16216216216216217,-0.4045410794272394,0.16216216216216217,3.0,0.0
108842,NG027,Niger,NG015,Federal Capital Territory,2020-07-21,2020-07-21,62,61,61,5179553.348101551,2341078.4468361204,1242932,20200721,20200721,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,-0.2021904684270313,0.4594594594594595,0.06716322463290017,0.7567567567567568,0.0,82.0
108843,NG015,Federal Capital Territory,NG025,Lagos,2020-07-21,2020-07-21,10,10,10,10034055.018010948,5282198.5336313695,117911,20200721,20200721,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,0.06716322463290017,0.7567567567567568,1.1187153694407612,1.0,82.0,88.0
108844,NG015,Federal Capital Territory,NG020,Kano,2020-07-21,2020-07-21,9,9,9,7678674.865761705,3315811.401540797,295343,20200721,20200721,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.4727684792901625,0.5011033541407554,0.026128166569082133,0.5280232410357527,13612130.0,0.06716322463290017,0.7567567567567568,0.1241609281772341,0.8378378378378378,82.0,14.0
108845,NG028,Ogun,NG030,Osun,2020-07-21,2020-07-21,2,2,2,555544.7685961054,260250.0651698981,31098,20200721,20200721,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,0.36641836172583325,0.5944391290481575,0.03914250922600927,0.5059847910635072,4828740.0,0.11933543982440241,0.8108108108108109,0.0026606813370417975,0.6756756756756757,10.0,8.0
108846,NG014,Enugu,NG004,Anambra,2020-07-21,2020-07-22,2,2,2,228538.04418502213,111096.11700717904,89434,20200721,20200722,0.3548333037798759,0.5979631440077704,0.04720355221235371,0.48606967776766996,4415727.0,0.3550563739560004,0.6034760570706295,0.041467568973370096,0.5059823635153309,5936784.0,0.11263773985257676,0.7837837837837838,0.5172892070039768,0.9459459459459459,28.0,0.0
