,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new cases_1,new cases_2
34868,NG003,Akwa Ibom,NG015,Federal Capital Territory,2020-03-18,2020-03-18,2,2,2,2057654.6052674612,945231.524038763,26116,20200318,20200318,0.3714473458477974,0.5933145115115984,0.03523814264060416,0.5077076983792477,5665764.0,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.18670347513092306,0.8918918918918919,0.06716322463290017,0.7567567567567568,0.0,0.0
34869,NG006,Bayelsa,NG017,Imo,2020-03-18,2020-03-18,1,1,1,199556.75142371215,98455.9353297006,11162,20200318,20200318,0.37835323397591747,0.5884318304151591,0.03321493560892341,0.5125803164505587,2537774.0,0.36002907241370796,0.5951188700839131,0.044852057502378986,0.5015110336551765,5547527.0,-0.10448904236851947,0.6216216216216216,0.5387774131767987,0.972972972972973,0.0,0.0
34870,NG036,Yobe,NG036,Yobe,2020-03-18,2020-03-19,47,47,47,750362.7323548655,140132.2732896185,1794378,20200318,20200319,0.4691388179850362,0.5048995038050456,0.025961678209918262,0.5201260409235117,3619142.0,0.4691388179850362,0.5048995038050456,0.025961678209918262,0.5201260409235117,3619142.0,-0.5433016922627469,0.02702702702702703,-0.5433016922627469,0.02702702702702703,0.0,0.0
34871,NG019,Kaduna,NG032,Plateau,2020-03-18,2020-03-18,4,4,4,1088337.7486651195,557941.1550712653,131677,20200318,20200318,0.46503701110532975,0.5075057258770135,0.027457263017656792,0.506968163107597,8758047.0,0.44148344424442243,0.5246600953608579,0.033856460394719665,0.49981152163639675,4350632.0,-0.1703334579739599,0.5135135135135135,-0.20435074060739566,0.43243243243243246,0.0,0.0
34872,NG028,Ogun,NG015,Federal Capital Territory,2020-03-18,2020-03-18,2,2,2,2791782.2211913047,1180388.9615763137,75787,20200318,20200318,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.11933543982440241,0.8108108108108109,0.06716322463290017,0.7567567567567568,0.0,0.0
34873,NG015,Federal Capital Territory,NG027,Niger,2020-03-18,2020-03-18,66,63,62,9821133.025713,3086614.447027608,721926,20200318,20200318,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,0.06716322463290017,0.7567567567567568,-0.2021904684270313,0.4594594594594595,0.0,0.0
34874,NG021,Katsina,NG021,Katsina,2020-03-18,2020-03-19,92,92,92,2436665.77443093,839571.4795976974,3300448,20200318,20200319,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,-0.4045410794272394,0.16216216216216217,-0.4045410794272394,0.16216216216216217,0.0,0.0
34875,NG028,Ogun,NG028,Ogun,2020-03-18,2020-03-19,584,584,584,10683824.743753085,3818113.7783921,21794842,20200318,20200319,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,0.11933543982440241,0.8108108108108109,0.11933543982440241,0.8108108108108109,0.0,0.0
34876,NG019,Kaduna,NG019,Kaduna,2020-03-18,2020-03-18,3637,1618,1099,187810930.15214768,20269322.982994396,26436070,20200318,20200318,0.46503701110532975,0.5075057258770135,0.027457263017656792,0.506968163107597,8758047.0,0.46503701110532975,0.5075057258770135,0.027457263017656792,0.506968163107597,8758047.0,-0.1703334579739599,0.5135135135135135,-0.1703334579739599,0.5135135135135135,0.0,0.0
34877,NG027,Niger,NG028,Ogun,2020-03-18,2020-03-19,1,1,1,675643.6362098183,492293.27888856427,73577,20200318,20200319,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,-0.2021904684270313,0.4594594594594595,0.11933543982440241,0.8108108108108109,0.0,0.0
34878,NG029,Ondo,NG029,Ondo,2020-03-18,2020-03-19,64,64,64,1180246.3047047271,499874.4022337089,2485027,20200318,20200319,0.37893516274736494,0.5832181604477588,0.03784667680487627,0.5035690220992856,4673409.0,0.37893516274736494,0.5832181604477588,0.03784667680487627,0.5035690220992856,4673409.0,-0.23320407133660132,0.3783783783783784,-0.23320407133660132,0.3783783783783784,0.0,0.0
34879,NG001,Abia,NG033,Rivers,2020-03-18,2020-03-18,7,7,7,1182557.556596584,307619.2932819865,53520,20200318,20200318,0.3534586567540875,0.5993948920037422,0.0471464512421703,0.5005799209430734,3878977.0,0.3607179556377358,0.6064986277483454,0.03278341661391882,0.5155672987437575,7840763.0,0.40455051037529577,0.918918918918919,0.1614581709475816,0.8648648648648649,0.0,0.0
34880,NG024,Kwara,NG028,Ogun,2020-03-18,2020-03-19,1,1,1,455089.4752911231,197917.71680040617,46660,20200318,20200319,0.43856274012514257,0.5300045253998054,0.03143273447505214,0.5069599109955376,3378707.0,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,-0.15738931235438808,0.5405405405405406,0.11933543982440241,0.8108108108108109,0.0,0.0
34881,NG019,Kaduna,NG019,Kaduna,2020-03-18,2020-03-20,4,4,4,821303.774704195,18245.78046111765,686121,20200318,20200320,0.46503701110532975,0.5075057258770135,0.027457263017656792,0.506968163107597,8758047.0,0.46503701110532975,0.5075057258770135,0.027457263017656792,0.506968163107597,8758047.0,-0.1703334579739599,0.5135135135135135,-0.1703334579739599,0.5135135135135135,0.0,0.0
34882,NG030,Osun,NG028,Ogun,2020-03-18,2020-03-18,5,5,5,1829822.3630668707,1115403.7647175004,91141,20200318,20200318,0.36641836172583325,0.5944391290481575,0.03914250922600927,0.5059847910635072,4828740.0,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,0.0026606813370417975,0.6756756756756757,0.11933543982440241,0.8108108108108109,0.0,0.0
34883,NG024,Kwara,NG030,Osun,2020-03-18,2020-03-19,2,2,2,245323.71870513415,120229.92184405297,87627,20200318,20200319,0.43856274012514257,0.5300045253998054,0.03143273447505214,0.5069599109955376,3378707.0,0.36641836172583325,0.5944391290481575,0.03914250922600927,0.5059847910635072,4828740.0,-0.15738931235438808,0.5405405405405406,0.0026606813370417975,0.6756756756756757,0.0,0.0
34884,NG024,Kwara,NG025,Lagos,2020-03-18,2020-03-18,8,8,8,3546988.591834015,2113647.19317513,256936,20200318,20200318,0.43856274012514257,0.5300045253998054,0.03143273447505214,0.5069599109955376,3378707.0,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,-0.15738931235438808,0.5405405405405406,1.1187153694407612,1.0,0.0,4.0
34885,NG031,Oyo,NG031,Oyo,2020-03-18,2020-03-19,388,388,388,6756654.003585672,1981430.109411202,14700635,20200318,20200319,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,-0.019245055859069864,0.6486486486486487,-0.019245055859069864,0.6486486486486487,0.0,0.0
34886,NG010,Delta,NG028,Ogun,2020-03-18,2020-03-18,3,3,3,2128889.1014983226,1038507.5499295944,92167,20200318,20200318,0.37205747147343576,0.5865213978831537,0.041421130643410485,0.5024198117756394,5827726.0,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,0.04986988030496243,0.7297297297297297,0.11933543982440241,0.8108108108108109,0.0,0.0
34887,NG006,Bayelsa,NG010,Delta,2020-03-18,2020-03-18,4,4,4,1046640.4581230242,444859.3618461981,54815,20200318,20200318,0.37835323397591747,0.5884318304151591,0.03321493560892341,0.5125803164505587,2537774.0,0.37205747147343576,0.5865213978831537,0.041421130643410485,0.5024198117756394,5827726.0,-0.10448904236851947,0.6216216216216216,0.04986988030496243,0.7297297297297297,0.0,0.0
34888,NG030,Osun,NG030,Osun,2020-03-18,2020-03-18,1521,671,365,52953291.53230402,6287849.490929379,8685401,20200318,20200318,0.36641836172583325,0.5944391290481575,0.03914250922600927,0.5059847910635072,4828740.0,0.36641836172583325,0.5944391290481575,0.03914250922600927,0.5059847910635072,4828740.0,0.0026606813370417975,0.6756756756756757,0.0026606813370417975,0.6756756756756757,0.0,0.0
34889,NG026,Nasarawa,NG015,Federal Capital Territory,2020-03-18,2020-03-18,104,103,95,9224559.69094508,2640913.952108107,1012588,20200318,20200318,0.458082127493156,0.5146632772780603,0.02725459522878373,0.5071486116542824,2557000.0,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,-0.3814972133848704,0.1891891891891892,0.06716322463290017,0.7567567567567568,0.0,0.0
34890,NG019,Kaduna,NG020,Kano,2020-03-18,2020-03-18,15,15,15,6918654.561006406,3380106.101932005,204501,20200318,20200318,0.46503701110532975,0.5075057258770135,0.027457263017656792,0.506968163107597,8758047.0,0.4727684792901625,0.5011033541407554,0.026128166569082133,0.5280232410357527,13612130.0,-0.1703334579739599,0.5135135135135135,0.1241609281772341,0.8378378378378378,0.0,0.0
34891,NG027,Niger,NG024,Kwara,2020-03-18,2020-03-18,1,1,1,542435.3972861083,260246.89919276987,23372,20200318,20200318,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,0.43856274012514257,0.5300045253998054,0.03143273447505214,0.5069599109955376,3378707.0,-0.2021904684270313,0.4594594594594595,-0.15738931235438808,0.5405405405405406,0.0,0.0
34892,NG033,Rivers,NG006,Bayelsa,2020-03-18,2020-03-19,1,1,1,173802.18011162014,78396.06229449059,35106,20200318,20200319,0.3607179556377358,0.6064986277483454,0.03278341661391882,0.5155672987437575,7840763.0,0.37835323397591747,0.5884318304151591,0.03321493560892341,0.5125803164505587,2537774.0,0.1614581709475816,0.8648648648648649,-0.10448904236851947,0.6216216216216216,0.0,0.0
34893,NG001,Abia,NG001,Abia,2020-03-18,2020-03-18,284,130,91,9376850.914827555,1329194.7530769329,1940758,20200318,20200318,0.3534586567540875,0.5993948920037422,0.0471464512421703,0.5005799209430734,3878977.0,0.3534586567540875,0.5993948920037422,0.0471464512421703,0.5005799209430734,3878977.0,0.40455051037529577,0.918918918918919,0.40455051037529577,0.918918918918919,0.0,0.0
