,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new cases_1,new cases_2
151359,NG026,Nasarawa,NG015,Federal Capital Territory,2020-10-12,2020-10-12,89,85,80,5291815.446089909,1830247.9053670303,1043211,20201012,20201012,0.458082127493156,0.5146632772780603,0.02725459522878373,0.5071486116542824,2557000.0,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,-0.3814972133848704,0.1891891891891892,0.06716322463290017,0.7567567567567568,3.0,26.0
151360,NG015,Federal Capital Territory,NG015,Federal Capital Territory,2020-10-12,2020-10-12,10673,5335,3866,407861154.7704713,78679083.67558916,88892524,20201012,20201012,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.06716322463290017,0.7567567567567568,0.06716322463290017,0.7567567567567568,26.0,26.0
151361,NG028,Ogun,NG031,Oyo,2020-10-12,2020-10-13,13,13,13,1491015.5871727215,726976.6004602357,479909,20201012,20201013,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,0.11933543982440241,0.8108108108108109,-0.019245055859069864,0.6486486486486487,1.0,0.0
151362,NG028,Ogun,NG025,Lagos,2020-10-12,2020-10-12,865,819,745,39767237.97832753,14007315.929360053,11124038,20201012,20201012,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,0.11933543982440241,0.8108108108108109,1.1187153694407612,1.0,1.0,64.0
151363,NG018,Jigawa,NG020,Kano,2020-10-12,2020-10-13,3,3,3,450412.233979153,220143.39080424496,96198,20201012,20201013,0.4759832686855246,0.4966159109599566,0.02740082035451879,0.505479893884154,5921830.0,0.4727684792901625,0.5011033541407554,0.026128166569082133,0.5280232410357527,13612130.0,-0.49549208851903037,0.05405405405405406,0.1241609281772341,0.8378378378378378,0.0,0.0
151364,NG027,Niger,NG027,Niger,2020-10-12,2020-10-12,556,287,231,11541775.901791036,2624218.485390756,6637570,20201012,20201012,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,-0.2021904684270313,0.4594594594594595,-0.2021904684270313,0.4594594594594595,0.0,0.0
151365,NG001,Abia,NG014,Enugu,2020-10-12,2020-10-12,3,3,3,909300.8496751144,363663.3609071901,65206,20201012,20201012,0.3534586567540875,0.5993948920037422,0.0471464512421703,0.5005799209430734,3878977.0,0.3548333037798759,0.5979631440077704,0.04720355221235371,0.48606967776766996,4415727.0,0.40455051037529577,0.918918918918919,0.11263773985257676,0.7837837837837838,0.0,20.0
151366,NG025,Lagos,NG015,Federal Capital Territory,2020-10-12,2020-10-12,19,19,19,18357354.427703407,10216660.712325277,400536,20201012,20201012,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,1.1187153694407612,1.0,0.06716322463290017,0.7567567567567568,64.0,26.0
151367,NG021,Katsina,NG020,Kano,2020-10-12,2020-10-12,6,6,6,3007902.527166197,835677.9918087156,150502,20201012,20201012,0.48655803853244695,0.4881893734794351,0.02525258798811795,0.509826765221673,8050462.0,0.4727684792901625,0.5011033541407554,0.026128166569082133,0.5280232410357527,13612130.0,-0.4045410794272394,0.16216216216216217,0.1241609281772341,0.8378378378378378,1.0,0.0
151368,NG025,Lagos,NG029,Ondo,2020-10-12,2020-10-12,3,3,3,901661.12675997,592070.2788681278,75075,20201012,20201012,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,0.37893516274736494,0.5832181604477588,0.03784667680487627,0.5035690220992856,4673409.0,1.1187153694407612,1.0,-0.23320407133660132,0.3783783783783784,64.0,7.0
151369,NG007,Benue,NG007,Benue,2020-10-12,2020-10-13,82,82,82,807086.7964424831,219601.09945606205,2813455,20201012,20201013,0.4617573940726351,0.5075744703975699,0.030668135529795037,0.5046642022050832,5814928.0,0.4617573940726351,0.5075744703975699,0.030668135529795037,0.5046642022050832,5814928.0,-0.36118153353601457,0.24324324324324326,-0.36118153353601457,0.24324324324324326,1.0,0.0
151370,NG015,Federal Capital Territory,NG016,Gombe,2020-10-12,2020-10-15,1,1,1,461622.1877282055,451153.5592671537,271362,20201012,20201015,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.4747655452041227,0.4988770635927775,0.02635739120309983,0.5284934612057086,3392445.0,0.06716322463290017,0.7567567567567568,-0.25910296259332805,0.32432432432432434,26.0,0.0
151371,NG015,Federal Capital Territory,NG024,Kwara,2020-10-12,2020-10-12,5,5,4,3721823.8396370257,1668788.4562383478,66926,20201012,20201012,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.43856274012514257,0.5300045253998054,0.03143273447505214,0.5069599109955376,3378707.0,0.06716322463290017,0.7567567567567568,-0.15738931235438808,0.5405405405405406,26.0,0.0
151372,NG033,Rivers,NG010,Delta,2020-10-12,2020-10-12,1,1,1,635870.6748685334,137980.73539989602,55698,20201012,20201012,0.3607179556377358,0.6064986277483454,0.03278341661391882,0.5155672987437575,7840763.0,0.37205747147343576,0.5865213978831537,0.041421130643410485,0.5024198117756394,5827726.0,0.1614581709475816,0.8648648648648649,0.04986988030496243,0.7297297297297297,0.0,0.0
151373,NG014,Enugu,NG014,Enugu,2020-10-12,2020-10-13,273,273,273,3778155.232009322,654918.4483009876,9550251,20201012,20201013,0.3548333037798759,0.5979631440077704,0.04720355221235371,0.48606967776766996,4415727.0,0.3548333037798759,0.5979631440077704,0.04720355221235371,0.48606967776766996,4415727.0,0.11263773985257676,0.7837837837837838,0.11263773985257676,0.7837837837837838,20.0,0.0
151374,NG012,Edo,NG004,Anambra,2020-10-12,2020-10-12,2,2,2,663602.7621861461,213899.96937395527,49166,20201012,20201012,0.3648963025856633,0.5925314188027963,0.04257227861154045,0.5050509097282766,4393070.0,0.3550563739560004,0.6034760570706295,0.041467568973370096,0.5059823635153309,5936784.0,0.048192548470072316,0.7027027027027027,0.5172892070039768,0.9459459459459459,0.0,4.0
151375,NG012,Edo,NG012,Edo,2020-10-12,2020-10-15,1,1,1,233662.0622601905,2901.8566284071803,225692,20201012,20201015,0.3648963025856633,0.5925314188027963,0.04257227861154045,0.5050509097282766,4393070.0,0.3648963025856633,0.5925314188027963,0.04257227861154045,0.5050509097282766,4393070.0,0.048192548470072316,0.7027027027027027,0.048192548470072316,0.7027027027027027,0.0,1.0
151376,NG033,Rivers,NG015,Federal Capital Territory,2020-10-12,2020-10-12,6,6,6,5423874.286498106,2800615.188118446,120101,20201012,20201012,0.3607179556377358,0.6064986277483454,0.03278341661391882,0.5155672987437575,7840763.0,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.1614581709475816,0.8648648648648649,0.06716322463290017,0.7567567567567568,0.0,26.0
151377,NG019,Kaduna,NG019,Kaduna,2020-10-12,2020-10-13,490,490,490,10568557.276385956,2099488.11010039,20199489,20201012,20201013,0.46503701110532975,0.5075057258770135,0.027457263017656792,0.506968163107597,8758047.0,0.46503701110532975,0.5075057258770135,0.027457263017656792,0.506968163107597,8758047.0,-0.1703334579739599,0.5135135135135135,-0.1703334579739599,0.5135135135135135,11.0,1.0
151378,NG032,Plateau,NG032,Plateau,2020-10-12,2020-10-13,115,115,115,1682866.5500197697,303916.3249518223,4555408,20201012,20201013,0.44148344424442243,0.5246600953608579,0.033856460394719665,0.49981152163639675,4350632.0,0.44148344424442243,0.5246600953608579,0.033856460394719665,0.49981152163639675,4350632.0,-0.20435074060739566,0.43243243243243246,-0.20435074060739566,0.43243243243243246,8.0,0.0
151379,NG014,Enugu,NG014,Enugu,2020-10-12,2020-10-12,1326,626,445,22799732.468220957,4386053.367327038,14134441,20201012,20201012,0.3548333037798759,0.5979631440077704,0.04720355221235371,0.48606967776766996,4415727.0,0.3548333037798759,0.5979631440077704,0.04720355221235371,0.48606967776766996,4415727.0,0.11263773985257676,0.7837837837837838,0.11263773985257676,0.7837837837837838,20.0,20.0
