,admin1Pcod_1,admin1Name_1,admin1Pcod_2,admin1Name_2,local_date_1,local_date_2,trip_num,tour_num,id_num,tour_traj_distance,trip_traj_distance,time_range,date_1,date_2,0_14_pct_1,15_64_pct_1,65p_pct_1,M_pct_1,Population_1,0_14_pct_2,15_64_pct_2,65p_pct_2,M_pct_2,Population_2,rwi_1,rwi_pctl_1,rwi_2,rwi_pctl_2,new cases_1,new cases_2
84580,NG015,Federal Capital Territory,NG015,Federal Capital Territory,2020-06-18,2020-06-20,17,17,17,15696090.018937292,13999731.096956857,2694356,20200618,20200620,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.06716322463290017,0.7567567567567568,0.06716322463290017,0.7567567567567568,60.0,60.0
84581,NG027,Niger,NG015,Federal Capital Territory,2020-06-18,2020-06-26,4,4,4,371139.7436596927,230638.51025657187,2680615,20200618,20200626,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,-0.2021904684270313,0.4594594594594595,0.06716322463290017,0.7567567567567568,0.0,20.0
84582,NG003,Akwa Ibom,NG003,Akwa Ibom,2020-06-18,2020-06-18,250,109,70,35151930.8099928,12015107.8053413,1600836,20200618,20200618,0.3714473458477974,0.5933145115115984,0.03523814264060416,0.5077076983792477,5665764.0,0.3714473458477974,0.5933145115115984,0.03523814264060416,0.5077076983792477,5665764.0,0.18670347513092306,0.8918918918918919,0.18670347513092306,0.8918918918918919,0.0,0.0
84583,NG025,Lagos,NG031,Oyo,2020-06-18,2020-06-20,4,4,3,883631.1922766676,463955.9982799062,556767,20200618,20200620,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,1.1187153694407612,1.0,-0.019245055859069864,0.6486486486486487,280.0,51.0
84584,NG031,Oyo,NG028,Ogun,2020-06-18,2020-06-18,12,12,12,2602520.9824236366,896434.4698006323,163453,20200618,20200618,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,0.3764942420253995,0.5828607691591555,0.040644988815445024,0.4983858197437503,5854055.0,-0.019245055859069864,0.6486486486486487,0.11933543982440241,0.8108108108108109,103.0,0.0
84585,NG025,Lagos,NG031,Oyo,2020-06-18,2020-06-19,18,18,18,5111955.45401631,2566348.6035766383,1096101,20200618,20200619,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,1.1187153694407612,1.0,-0.019245055859069864,0.6486486486486487,280.0,45.0
84586,NG015,Federal Capital Territory,NG027,Niger,2020-06-18,2020-06-19,432,432,432,60718817.241652586,23547711.957120016,11110126,20200618,20200619,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,0.471202827926769,0.5035993963032889,0.025197775769942192,0.5093248027202903,5745269.0,0.06716322463290017,0.7567567567567568,-0.2021904684270313,0.4594594594594595,60.0,0.0
84587,NG025,Lagos,NG031,Oyo,2020-06-18,2020-06-18,98,98,92,28645353.095187757,14450743.456767565,1606937,20200618,20200618,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,0.37711239812688285,0.5836282165130016,0.039259385360115584,0.5019705838533485,8470586.0,1.1187153694407612,1.0,-0.019245055859069864,0.6486486486486487,280.0,103.0
84588,NG012,Edo,NG012,Edo,2020-06-18,2020-06-19,273,273,273,135630233.9619319,91351383.954261,13129817,20200618,20200619,0.3648963025856633,0.5925314188027963,0.04257227861154045,0.5050509097282766,4393070.0,0.3648963025856633,0.5925314188027963,0.04257227861154045,0.5050509097282766,4393070.0,0.048192548470072316,0.7027027027027027,0.048192548470072316,0.7027027027027027,34.0,19.0
84589,NG025,Lagos,NG015,Federal Capital Territory,2020-06-18,2020-06-28,25,25,24,13549491.689850274,13549491.689850274,21415042,20200618,20200628,0.3302008890738382,0.6447111961662807,0.025087914759881112,0.5212037107602719,14879754.0,0.3761808011877354,0.6090082893686061,0.014810909443658583,0.5320270119615359,4834747.0,1.1187153694407612,1.0,0.06716322463290017,0.7567567567567568,280.0,56.0
